report_date,value
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,64.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,38.0
2016-01-23,47.0
2016-01-23,1.0
2016-01-23,3.0
2016-01-23,38.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,8.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,20.0
2016-01-23,1649.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,93.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,8.0
2016-01-23,0.0
2016-01-23,389.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,3.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,7.0
2016-01-23,2865.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,15.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,19.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,5.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,49.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,18.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,25.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,219.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,3.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,3.0
2016-01-23,7.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,9.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,3.0
2016-01-23,2.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,10.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,32.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,3.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,7.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,3.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,3.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,26.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,4.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,6.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,36.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,4.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,3.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,2.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,5.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,3.0
2016-01-23,0.0
2016-01-23,54.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,3.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,13.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,56.0
2016-01-23,3.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,30.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,17.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,18.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,11.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,4.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,5.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,13.0
2016-01-23,1.0
2016-01-23,3.0
2016-01-23,0.0
2016-01-23,10.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,52.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,3.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,2.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,4.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,1.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,10.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,4.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,2.0
2016-01-23,6.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,3.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,15.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,6.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,25.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,48.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,5.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,1.0
2016-01-23,232.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,0.0
2016-01-23,2.0
